latitude,longitude,temperature,pressure,humidity,wind_direction,wind_speed,cloud_cover,precipitation
60.346049,12.169539,-2.0,1004.1,56.0,37.0,1.8,7.0,0.0
60.351157,12.42199,-1.4,1004.0,56.0,40.0,1.9,8.0,0.0
60.355788,12.674516,-1.2,1004.1,55.0,36.0,1.8,8.0,0.0
60.359942,12.92711,-0.6,1004.0,53.0,29.0,2.1,8.0,0.0
60.363619,13.179765,-1.5,1003.9,51.0,24.0,2.4,8.0,0.0
60.366819,13.432473,-2.0,1003.8,51.0,26.0,2.3,8.0,0.0
60.369541,13.685227,-2.2,1003.7,55.0,35.0,2.4,8.0,0.0
60.371786,13.938019,-2.9,1003.6,54.0,35.0,3.2,8.0,0.0
60.373554,14.190843,-2.2,1003.5,56.0,23.0,3.0,8.0,0.0
60.374844,14.44369,-1.6,1003.4,58.0,26.0,2.9,8.0,0.0
60.375656,14.696553,-1.1,1003.2,62.0,18.0,2.6,8.0,0.0
60.37599,14.949425,-1.0,1003.0,64.0,18.0,2.6,8.0,0.0
60.375847,15.202299,-1.6,1003.0,66.0,38.0,3.1,8.0,0.0
60.375226,15.455167,-1.0,1002.9,67.0,23.0,3.3,8.0,0.0
60.374127,15.708021,-0.4,1002.7,65.0,33.0,3.3,8.0,0.0
60.372551,15.960855,-0.2,1002.6,60.0,31.0,3.6,8.0,0.0
60.370497,16.21366,-0.1,1002.4,57.0,36.0,3.3,8.0,0.0
60.367965,16.46643,0.1,1002.2,58.0,31.0,3.6,8.0,0.0
60.364956,16.719158,0.8,1002.1,59.0,31.0,3.5,8.0,0.0
60.36147,16.971835,0.8,1002.0,61.0,31.0,3.8,7.0,0.0
60.357506,17.224454,0.8,1001.9,63.0,29.0,4.2,7.0,0.0
60.353066,17.477008,0.5,1001.8,64.0,25.0,4.5,7.0,0.0
60.348149,17.72949,0.9,1001.6,64.0,32.0,3.6,7.0,0.0
60.342756,17.981893,0.6,1001.6,67.0,31.0,3.7,7.0,0.0
60.336887,18.234208,0.5,1001.4,71.0,29.0,4.3,6.0,0.0
60.330541,18.486429,0.4,1001.3,75.0,31.0,4.7,6.0,0.0
60.323721,18.738549,-0.9,1001.1,79.0,33.0,8.1,5.0,0.0
60.316425,18.99056,-0.7,1000.8,81.0,36.0,8.5,4.0,0.0
60.308654,19.242455,-0.9,1000.6,82.0,39.0,8.6,4.0,0.0
60.300408,19.494226,-1.0,1000.4,80.0,38.0,8.1,4.0,0.0
60.291689,19.745867,0.6,1000.2,79.0,37.0,4.4,5.0,0.0
60.282495,19.997371,0.0,1000.1,78.0,38.0,4.4,7.0,0.0
60.272829,20.24873,-0.4,1000.1,78.0,36.0,4.5,8.0,0.0
60.26269,20.499937,-0.7,999.9,78.0,33.0,5.6,8.0,0.0
60.252078,20.750985,0.1,999.7,78.0,46.0,3.6,8.0,0.0
60.240995,21.001867,-0.9,999.6,78.0,48.0,5.6,8.0,0.0
60.22944,21.252577,-0.5,999.5,78.0,44.0,5.0,8.0,0.0
60.217415,21.503106,-0.6,999.4,78.0,49.0,4.9,8.0,0.0
60.204919,21.753448,-0.6,999.3,79.0,46.0,4.3,8.0,0.0
60.191955,22.003597,-0.4,999.2,80.0,43.0,3.8,8.0,0.0
60.178521,22.253544,-0.4,999.1,81.0,47.0,4.2,8.0,0.0
60.164619,22.503284,-0.4,999.0,81.0,45.0,3.6,8.0,0.0
60.150249,22.75281,-0.4,999.0,82.0,38.0,3.2,8.0,0.0
60.135412,23.002115,-0.2,998.9,83.0,46.0,3.6,8.0,0.0
60.120109,23.251192,-0.5,998.8,84.0,48.0,2.7,8.0,0.0
60.104341,23.500034,-0.9,998.8,84.0,46.0,3.4,8.0,0.0
60.088108,23.748635,-1.0,998.7,84.0,44.0,3.3,8.0,0.0
60.071411,23.996989,-0.7,998.7,83.0,42.0,3.3,8.0,0.0
60.05425,24.245088,-0.5,998.6,83.0,43.0,3.6,8.0,0.0
60.036627,24.492926,-0.5,998.4,84.0,46.0,3.7,8.0,0.0
60.018543,24.740497,-0.6,998.3,86.0,47.0,7.8,8.0,0.0
59.999998,24.987794,-0.6,998.2,88.0,50.0,7.9,8.0,0.0
59.980993,25.234812,-0.7,998.1,88.0,54.0,8.9,8.0,0.0
59.961529,25.481543,-0.9,998.0,89.0,54.0,9.3,8.0,0.0
59.941607,25.727981,-0.9,998.0,89.0,53.0,9.0,8.0,0.0
59.921227,25.974121,-0.7,997.9,91.0,55.0,8.8,8.0,0.0
59.900392,26.219955,-0.6,997.9,92.0,56.0,8.8,8.0,0.0
59.879101,26.465479,-0.6,997.8,93.0,56.0,8.6,8.0,0.0
59.857355,26.710686,-0.7,997.6,93.0,60.0,9.0,8.0,0.0
59.835157,26.955569,-0.6,997.4,93.0,58.0,9.0,8.0,0.1
59.812506,27.200124,-0.4,997.4,94.0,55.0,7.7,8.0,0.1
59.789403,27.444344,-0.1,997.3,95.0,57.0,8.3,8.0,0.1
59.765851,27.688223,0.1,997.2,96.0,55.0,7.6,8.0,0.0
59.741849,27.931756,0.5,997.0,95.0,58.0,7.1,8.0,0.0
59.717399,28.174936,1.0,997.0,94.0,42.0,2.5,8.0,0.0
59.692502,28.417759,2.5,996.9,93.0,57.0,2.5,8.0,0.0
59.667159,28.660219,2.6,996.9,91.0,23.0,1.7,8.0,0.0
59.641372,28.90231,3.1,996.9,90.0,70.0,1.1,8.0,0.0
59.61514,29.144027,2.4,997.0,93.0,82.0,1.2,8.0,0.0
59.588466,29.385364,2.5,997.1,92.0,45.0,1.2,8.0,0.0
59.561351,29.626316,2.8,997.1,93.0,56.0,0.9,8.0,0.0
59.533796,29.866878,2.8,997.2,92.0,53.0,0.6,8.0,0.0
59.587493,-0.499547,3.3,1011.8,58.0,331.0,10.3,5.0,0.0
59.616203,-0.259128,3.5,1011.4,63.0,329.0,11.2,6.0,0.0
59.644474,-0.018301,3.8,1011.0,66.0,333.0,11.2,6.0,0.2
59.672305,0.222927,3.8,1010.6,67.0,328.0,11.1,7.0,0.2
59.699696,0.464552,3.9,1010.2,67.0,330.0,11.1,8.0,0.1
59.726644,0.706568,4.0,1009.9,68.0,331.0,11.2,8.0,0.1
59.753148,0.94897,4.0,1009.6,68.0,334.0,11.5,8.0,0.0
59.779208,1.191753,3.8,1009.3,66.0,336.0,11.0,8.0,0.1
59.804822,1.434911,2.4,1009.1,68.0,348.0,8.1,8.0,0.0
59.829989,1.678439,2.6,1008.9,69.0,330.0,9.9,7.0,0.0
59.854708,1.922331,3.5,1008.5,69.0,330.0,9.5,6.0,0.0
59.878978,2.166582,3.6,1008.1,70.0,329.0,9.2,6.0,0.0
59.902798,2.411185,3.8,1007.8,73.0,338.0,8.0,7.0,0.0
59.926166,2.656135,3.4,1007.6,73.0,338.0,5.6,7.0,0.0
59.949082,2.901426,2.4,1007.5,72.0,332.0,5.6,8.0,0.0
59.971544,3.147052,2.8,1007.1,68.0,309.0,7.6,7.0,0.2
59.993552,3.393008,3.8,1006.8,66.0,341.0,8.6,6.0,0.0
60.015104,3.639286,3.3,1006.7,65.0,355.0,9.9,5.0,0.0
60.0362,3.885882,3.3,1006.5,66.0,351.0,9.3,4.0,0.0
60.056838,4.132789,2.9,1006.3,69.0,353.0,7.1,4.0,0.0
60.077018,4.38,2.9,1006.0,69.0,343.0,8.3,4.0,0.0
60.096739,4.62751,3.0,1005.8,70.0,345.0,8.3,3.0,0.0
60.115999,4.875312,2.9,1005.6,64.0,348.0,8.1,1.0,0.0
60.134799,5.1234,4.4,1005.2,53.0,334.0,4.6,0.0,0.0
60.153136,5.371768,4.5,1005.0,43.0,326.0,4.2,0.0,0.0
60.17101,5.620409,3.6,1004.7,34.0,338.0,3.1,0.0,0.0
60.18842,5.869316,1.8,1004.6,40.0,344.0,3.2,0.0,0.0
60.205366,6.118483,2.8,1004.5,49.0,38.0,3.4,0.0,0.0
60.221847,6.367903,-6.6,1005.1,59.0,357.0,4.2,0.0,0.0
60.237861,6.61757,0.5,1004.8,69.0,335.0,2.3,1.0,0.0
60.253409,6.867477,-9.2,1005.9,77.0,22.0,1.6,3.0,0.0
60.268489,7.117618,-7.1,1005.5,80.0,78.0,1.2,5.0,0.0
60.2831,7.367985,-9.7,1006.1,80.0,76.0,1.4,6.0,0.0
60.297243,7.618571,-9.6,1006.1,79.0,62.0,2.0,6.0,0.0
60.310916,7.869371,-9.0,1006.0,79.0,59.0,1.8,6.0,0.0
60.324118,8.120376,-8.6,1005.7,72.0,22.0,1.9,6.0,0.0
60.336849,8.371581,-7.9,1005.5,60.0,11.0,2.3,6.0,0.0
60.349109,8.622977,-9.0,1005.5,52.0,358.0,3.0,6.0,0.0
60.360897,8.874558,-5.2,1004.9,50.0,336.0,2.3,5.0,0.0
60.372211,9.126317,-7.7,1005.1,51.0,7.0,3.0,5.0,0.0
60.383053,9.378247,-4.7,1004.8,49.0,11.0,2.0,4.0,0.0
60.39342,9.630341,-1.0,1004.5,46.0,212.0,0.4,3.0,0.0
60.403313,9.882591,-3.4,1004.8,47.0,33.0,2.0,1.0,0.0
60.412732,10.13499,-0.9,1004.7,49.0,17.0,1.8,0.0,0.0
60.421675,10.387532,-0.7,1004.8,52.0,37.0,3.2,0.0,0.0
60.430142,10.640209,-3.7,1004.9,49.0,13.0,2.8,0.0,0.0
60.438133,10.893013,-2.2,1004.7,52.0,18.0,1.8,0.0,0.0
60.445648,11.145937,-2.2,1004.7,54.0,19.0,3.0,1.0,0.0
60.452686,11.398975,-0.7,1004.3,54.0,24.0,1.9,2.0,0.0
60.459246,11.652118,-0.7,1004.3,56.0,18.0,2.2,2.0,0.0
60.465329,11.90536,-1.7,1004.4,54.0,24.0,2.5,4.0,0.0
60.470934,12.158693,-0.6,1004.1,55.0,20.0,1.9,6.0,0.0
60.476061,12.412109,-1.9,1004.2,58.0,49.0,1.8,7.0,0.0
60.48071,12.665601,-2.9,1004.3,57.0,41.0,2.1,8.0,0.0
60.48488,12.919162,-2.1,1004.2,55.0,34.0,2.1,8.0,0.0
60.488571,13.172785,-1.1,1004.1,53.0,17.0,2.0,8.0,0.0
60.491783,13.426461,-2.5,1004.0,54.0,32.0,2.4,8.0,0.0
60.494516,13.680183,-3.1,1003.9,56.0,27.0,2.8,8.0,0.0
60.49677,13.933945,-1.4,1003.8,54.0,30.0,2.6,8.0,0.0
60.498545,14.187738,-1.1,1003.7,55.0,35.0,2.7,8.0,0.0
60.499839,14.441555,-1.0,1003.6,58.0,18.0,2.5,8.0,0.0
60.500655,14.695389,-1.0,1003.5,61.0,24.0,2.5,8.0,0.0
60.50099,14.949231,-0.5,1003.3,63.0,27.0,2.6,8.0,0.0
60.500847,15.203075,-1.2,1003.2,63.0,31.0,2.7,8.0,0.0
60.500223,15.456913,0.1,1003.1,64.0,39.0,3.1,8.0,0.0
60.49912,15.710738,0.0,1002.9,63.0,24.0,3.5,8.0,0.0
60.497537,15.964541,-0.4,1002.7,62.0,35.0,3.1,8.0,0.0
60.495475,16.218316,0.1,1002.5,59.0,33.0,3.4,7.0,0.0
60.492934,16.472055,0.0,1002.5,55.0,35.0,4.6,7.0,0.0
60.489914,16.725751,0.4,1002.4,58.0,34.0,4.4,7.0,0.0
60.486414,16.979396,0.5,1002.3,63.0,33.0,4.1,7.0,0.0
60.482435,17.232982,0.6,1002.2,65.0,30.0,4.0,7.0,0.0
60.477978,17.486503,0.5,1002.1,67.0,35.0,4.2,7.0,0.0
60.473043,17.739951,0.5,1001.9,67.0,31.0,4.5,6.0,0.0
60.467629,17.993318,0.5,1001.8,72.0,37.0,4.1,6.0,0.0
60.461737,18.246596,-0.7,1001.7,76.0,36.0,7.9,5.0,0.0
60.455367,18.49978,-0.5,1001.5,78.0,37.0,7.6,5.0,0.0
60.44852,18.752861,-0.9,1001.2,80.0,37.0,8.4,4.0,0.0
60.441196,19.005831,-1.0,1001.0,81.0,38.0,8.6,3.0,0.0
60.433396,19.258685,-1.0,1000.8,82.0,39.0,8.7,3.0,0.0
60.425119,19.511413,-1.2,1000.7,83.0,42.0,8.5,4.0,0.0
60.416366,19.76401,-0.4,1000.5,80.0,43.0,7.0,5.0,0.0
60.407138,20.016467,-0.9,1000.4,78.0,41.0,6.7,6.0,0.0
60.397434,20.268778,-0.7,1000.2,78.0,40.0,6.1,7.0,0.0
60.387257,20.520935,-1.0,1000.1,76.0,37.0,6.8,8.0,0.0
60.376605,20.772931,0.0,999.9,75.0,41.0,4.4,8.0,0.0
60.365479,21.024759,-0.1,999.8,75.0,54.0,4.5,8.0,0.0
60.353881,21.276412,-0.6,999.7,76.0,52.0,5.2,8.0,0.0
60.34181,21.527884,-1.0,999.6,77.0,51.0,5.8,8.0,0.0
60.329267,21.779166,-1.0,999.5,77.0,52.0,5.4,8.0,0.0
60.316253,22.030251,-0.9,999.4,78.0,47.0,5.0,8.0,0.0
60.302768,22.281134,-0.7,999.3,80.0,47.0,4.0,8.0,0.0
60.288814,22.531806,-0.6,999.3,80.0,47.0,3.8,8.0,0.0
60.27439,22.782262,-0.6,999.2,81.0,45.0,3.6,8.0,0.0
60.259497,23.032494,-0.4,999.1,81.0,44.0,2.4,8.0,0.0
60.244136,23.282495,-0.5,999.0,83.0,51.0,2.9,8.0,0.0
60.228309,23.532259,-0.7,999.0,84.0,52.0,2.7,8.0,0.0
60.212014,23.781779,-0.9,999.0,83.0,48.0,3.7,8.0,0.0
60.195255,24.031048,-1.0,998.9,81.0,47.0,3.8,8.0,0.0
60.17803,24.28006,-1.0,998.8,80.0,45.0,3.5,8.0,0.0
60.160341,24.528808,-0.6,998.7,82.0,44.0,3.5,8.0,0.0
60.142189,24.777286,-0.4,998.6,84.0,43.0,5.0,8.0,0.0
60.123574,25.025486,-0.6,998.5,85.0,47.0,6.2,8.0,0.0
60.104498,25.273404,-0.6,998.4,86.0,49.0,6.9,8.0,0.0
60.084962,25.521031,-0.7,998.3,87.0,51.0,7.7,8.0,0.0
60.064965,25.768363,-0.9,998.3,88.0,50.0,8.3,8.0,0.0
60.04451,26.015392,-0.9,998.2,89.0,51.0,8.3,8.0,0.0
60.023597,26.262113,-0.7,998.1,90.0,54.0,8.4,8.0,0.0
60.002227,26.508519,-0.7,998.0,91.0,56.0,8.9,8.0,0.0
59.980402,26.754605,-0.7,997.8,92.0,56.0,8.9,8.0,0.0
59.958121,27.000363,-0.9,997.6,93.0,57.0,9.9,8.0,0.0
59.935386,27.245789,-0.7,997.6,93.0,54.0,8.9,8.0,0.0
59.912199,27.490876,-0.5,997.5,95.0,53.0,7.9,8.0,0.1
59.88856,27.735619,-0.1,997.4,97.0,54.0,8.3,8.0,0.1
59.86447,27.980011,0.1,997.3,97.0,60.0,7.6,8.0,0.0
59.839931,28.224047,0.4,997.2,98.0,63.0,8.1,8.0,0.0
59.814943,28.467721,0.6,997.2,96.0,62.0,4.6,8.0,0.0
59.789507,28.711028,0.8,997.2,94.0,52.0,4.4,8.0,0.0
59.763625,28.953962,2.9,997.1,92.0,41.0,1.7,8.0,0.0
59.737299,29.196517,2.3,997.1,91.0,60.0,1.6,8.0,0.0
59.710528,29.438689,2.3,997.1,92.0,48.0,1.8,8.0,0.0
59.683315,29.680471,2.1,997.3,91.0,38.0,2.1,8.0,0.0
59.65566,29.921858,2.4,997.3,90.0,22.0,2.1,8.0,0.0
59.709087,-0.556902,3.1,1011.7,60.0,334.0,10.1,6.0,0.0
59.737901,-0.315664,3.0,1011.4,63.0,329.0,10.9,6.0,0.1
59.766274,-0.074013,3.6,1011.0,67.0,335.0,11.1,7.0,0.2
59.794206,0.168044,3.8,1010.5,71.0,332.0,11.4,7.0,0.2
59.821696,0.410502,3.9,1010.2,72.0,331.0,11.2,8.0,0.2
59.848742,0.653356,3.9,1009.8,71.0,335.0,11.2,8.0,0.1
59.875343,0.896601,3.8,1009.5,70.0,335.0,11.4,8.0,0.0
59.901498,1.14023,3.6,1009.1,70.0,329.0,10.6,8.0,0.1
59.927206,1.38424,2.0,1009.1,73.0,3.0,8.2,8.0,0.0
59.952466,1.628623,2.0,1009.0,75.0,332.0,10.4,7.0,0.0
59.977275,1.873374,2.4,1008.5,77.0,323.0,11.6,6.0,0.0
60.001635,2.118488,3.1,1008.1,74.0,336.0,8.8,6.0,0.0
60.025542,2.363959,3.6,1007.8,71.0,323.0,10.5,7.0,0.0
60.048997,2.60978,3.6,1007.5,71.0,331.0,10.5,8.0,0.1
60.071997,2.855947,3.4,1007.2,72.0,336.0,4.9,8.0,0.1
60.094543,3.102453,3.4,1007.0,69.0,312.0,7.1,7.0,0.0
60.116632,3.349291,3.5,1006.7,65.0,6.0,7.7,5.0,0.0
60.138265,3.596457,3.4,1006.6,64.0,358.0,9.3,4.0,0.0
60.159439,3.843944,3.1,1006.5,66.0,354.0,9.9,3.0,0.0
60.180154,4.091745,2.8,1006.3,67.0,351.0,8.5,4.0,0.0
60.20041,4.339854,2.9,1006.1,67.0,347.0,8.4,4.0,0.0
60.220204,4.588266,2.9,1005.9,70.0,358.0,7.8,3.0,0.0
60.239537,4.836973,2.9,1005.7,65.0,348.0,8.5,1.0,0.0
60.258406,5.08597,4.1,1005.3,48.0,337.0,4.0,0.0,0.0
60.276812,5.335249,3.9,1005.0,40.0,332.0,3.9,0.0,0.0
60.294754,5.584804,2.9,1004.8,35.0,11.0,2.7,0.0,0.0
60.31223,5.83463,-4.5,1005.1,38.0,356.0,5.7,0.0,0.0
60.32924,6.084718,-0.4,1004.6,47.0,4.0,2.9,0.0,0.0
60.345782,6.335063,3.4,1004.5,55.0,5.0,2.5,0.0,0.0
60.361857,6.585657,-2.9,1004.7,61.0,50.0,2.6,0.0,0.0
60.377464,6.836494,-7.1,1005.3,64.0,12.0,2.3,2.0,0.0
60.392601,7.087568,-4.9,1005.0,66.0,28.0,2.5,3.0,0.0
60.407268,7.33887,-5.7,1005.4,72.0,82.0,0.9,4.0,0.0
60.421464,7.590395,-9.2,1006.0,74.0,106.0,1.4,4.0,0.0
60.435188,7.842135,-9.0,1005.8,75.0,36.0,0.9,4.0,0.0
60.448441,8.094084,-8.7,1005.7,67.0,34.0,2.1,4.0,0.0
60.461221,8.346234,-5.2,1005.2,50.0,11.0,1.3,4.0,0.0
60.473527,8.598578,-5.0,1005.0,45.0,338.0,1.7,3.0,0.0
60.48536,8.85111,-4.6,1004.8,46.0,1.0,2.4,3.0,0.0
60.496718,9.103821,-4.5,1004.7,48.0,18.0,1.8,2.0,0.0
60.5076,9.356706,-5.2,1004.8,46.0,15.0,2.0,2.0,0.0
60.518007,9.609756,-6.2,1005.1,47.0,25.0,1.8,1.0,0.0
60.527938,9.862964,-3.0,1004.9,48.0,10.0,1.5,1.0,0.0
60.537393,10.116324,0.0,1004.7,48.0,38.0,1.1,0.0,0.0
60.54637,10.369828,-1.2,1004.9,48.0,23.0,1.9,0.0,0.0
60.55487,10.623468,-4.5,1005.5,51.0,36.0,2.8,0.0,0.0
60.562892,10.877237,-4.1,1005.3,55.0,359.0,2.4,0.0,0.0
60.570435,11.131128,-3.5,1005.1,56.0,355.0,2.9,1.0,0.0
60.5775,11.385134,-2.2,1004.6,51.0,1.0,2.3,2.0,0.0
60.584086,11.639246,-3.0,1004.6,54.0,36.0,2.2,2.0,0.0
60.590192,11.893458,-1.0,1004.5,54.0,13.0,1.9,3.0,0.0
60.595819,12.147762,-0.9,1004.3,54.0,19.0,2.0,4.0,0.0
60.600965,12.402151,-2.5,1004.3,56.0,34.0,2.2,6.0,0.0
60.605632,12.656617,-3.4,1004.4,57.0,40.0,2.0,8.0,0.0
60.609818,12.911153,-3.0,1004.4,55.0,49.0,2.1,8.0,0.0
60.613523,13.16575,-2.5,1004.3,55.0,26.0,2.1,8.0,0.0
60.616748,13.420402,-3.6,1004.3,56.0,31.0,2.6,7.0,0.0
60.619491,13.675101,-2.9,1004.2,56.0,27.0,2.7,7.0,0.0
60.621754,13.929839,-2.2,1004.0,54.0,26.0,2.5,8.0,0.0
60.623535,14.18461,-1.2,1003.9,56.0,30.0,2.2,8.0,0.0
60.624835,14.439404,-1.5,1003.9,59.0,31.0,2.7,8.0,0.0
60.625653,14.694215,-2.0,1003.7,59.0,22.0,3.0,8.0,0.0
60.62599,14.949036,-0.5,1003.5,59.0,17.0,2.3,8.0,0.0
60.625846,15.203857,-1.0,1003.4,60.0,35.0,2.7,8.0,0.0
60.62522,15.458673,-0.4,1003.2,65.0,30.0,2.8,8.0,0.0
60.624113,15.713475,-0.4,1003.1,66.0,33.0,3.2,7.0,0.0
60.622524,15.968256,-0.9,1003.0,64.0,40.0,3.7,7.0,0.0
60.620454,16.223008,-0.2,1002.8,60.0,39.0,3.5,7.0,0.0
60.617903,16.477724,0.4,1002.7,56.0,40.0,3.5,6.0,0.0
60.614871,16.732395,0.4,1002.6,61.0,33.0,4.6,6.0,0.0
60.611358,16.987016,0.1,1002.6,63.0,39.0,5.0,6.0,0.0
60.607364,17.241577,0.4,1002.6,68.0,34.0,4.5,6.0,0.0
60.60289,17.496071,0.5,1002.4,71.0,35.0,4.3,6.0,0.0
60.597935,17.750492,-0.7,1002.3,74.0,41.0,8.7,6.0,0.0
60.5925,18.004831,-0.1,1002.1,76.0,41.0,6.6,5.0,0.0
60.586586,18.25908,-0.9,1001.9,79.0,41.0,8.4,4.0,0.0
60.580192,18.513234,-0.9,1001.6,79.0,40.0,8.6,3.0,0.0
60.573319,18.767283,-0.9,1001.4,80.0,39.0,8.7,3.0,0.0
60.565967,19.021221,-1.0,1001.2,80.0,39.0,8.8,2.0,0.0
60.558136,19.27504,-1.2,1001.0,81.0,40.0,8.8,2.0,0.0
60.549827,19.528732,-1.4,1000.8,82.0,43.0,8.7,3.0,0.0
60.541041,19.782291,-1.5,1000.7,81.0,43.0,8.4,4.0,0.0
60.531777,20.035709,-1.5,1000.5,80.0,42.0,8.1,5.0,0.0
60.522037,20.288979,-1.4,1000.4,77.0,39.0,7.6,6.0,0.0
60.51182,20.542094,-1.1,1000.2,74.0,39.0,6.7,7.0,0.0
60.501128,20.795045,-1.0,1000.0,73.0,36.0,7.0,8.0,0.0
60.48996,21.047827,0.3,999.8,73.0,50.0,4.3,8.0,0.0
60.478317,21.300431,-0.4,999.8,73.0,57.0,4.7,8.0,0.0
60.4662,21.552851,-0.9,999.7,73.0,53.0,5.7,8.0,0.0
60.45361,21.80508,-0.6,999.6,71.0,50.0,4.5,8.0,0.0
60.440546,22.05711,-0.7,999.6,74.0,51.0,4.4,8.0,0.0
60.42701,22.308934,-0.7,999.5,76.0,50.0,4.5,8.0,0.0
60.413003,22.560546,-1.0,999.5,79.0,47.0,3.9,8.0,0.0
60.398524,22.811938,-1.0,999.4,81.0,48.0,3.3,8.0,0.0
60.383575,23.063104,-0.9,999.3,80.0,45.0,4.3,8.0,0.0
60.368156,23.314037,-0.7,999.2,80.0,47.0,3.0,8.0,0.0
60.352269,23.564729,-1.0,999.2,81.0,50.0,3.3,8.0,0.0
60.335913,23.815174,-1.0,999.1,80.0,48.0,3.3,8.0,0.0
60.31909,24.065366,-1.0,999.1,78.0,47.0,3.5,8.0,0.0
60.3018,24.315297,-1.4,999.1,79.0,46.0,3.4,8.0,0.0
60.284045,24.564962,-1.2,999.0,80.0,45.0,3.1,8.0,0.0
60.265824,24.814352,-0.6,998.8,82.0,42.0,3.9,8.0,0.0
60.24714,25.063463,-0.1,998.7,84.0,44.0,3.8,8.0,0.0
60.227993,25.312286,-0.5,998.6,84.0,43.0,4.8,8.0,0.0
60.208383,25.560817,-0.5,998.6,85.0,47.0,4.6,8.0,0.0
60.188312,25.809048,-0.5,998.5,86.0,50.0,5.4,8.0,0.0
60.16778,26.056973,-0.9,998.5,87.0,47.0,7.3,8.0,0.0
60.14679,26.304587,-0.7,998.3,88.0,50.0,7.6,8.0,0.0
60.12534,26.551881,-0.7,998.2,88.0,54.0,8.3,8.0,0.0
60.103433,26.798852,-0.7,998.1,90.0,56.0,9.0,8.0,0.0
60.08107,27.045491,-0.9,998.0,92.0,59.0,9.7,8.0,0.0
60.058251,27.291794,-1.0,997.9,93.0,55.0,9.2,8.0,0.0
60.034978,27.537755,-0.9,997.8,94.0,51.0,8.7,8.0,0.0
60.011252,27.783366,-0.5,997.7,95.0,53.0,6.5,8.0,0.1
59.987073,28.028624,-0.1,997.5,95.0,52.0,8.1,8.0,0.0
59.962444,28.273521,0.1,997.5,96.0,54.0,6.8,8.0,0.0
59.937364,28.518052,0.3,997.5,97.0,59.0,6.4,8.0,0.0
59.911835,28.762211,0.4,997.4,96.0,62.0,7.0,8.0,0.0
59.885859,29.005993,1.0,997.4,95.0,60.0,4.7,8.0,0.0
59.859436,29.249393,1.5,997.4,95.0,41.0,2.0,8.0,0.0
59.832568,29.492404,1.5,997.4,94.0,63.0,2.0,8.0,0.0
59.805255,29.735021,1.0,997.5,92.0,53.0,1.9,8.0,0.0
59.7775,29.977239,1.3,997.5,90.0,29.0,2.6,8.0,0.0
59.830656,-0.614676,3.1,1011.7,67.0,335.0,11.2,7.0,0.1
59.859574,-0.372613,3.3,1011.4,71.0,331.0,12.4,6.0,0.1
59.88805,-0.130133,3.5,1011.0,71.0,331.0,11.3,7.0,0.2
59.916084,0.112758,3.8,1010.6,71.0,330.0,11.1,7.0,0.3
59.943674,0.356055,3.9,1010.2,71.0,332.0,11.5,8.0,0.2
59.970819,0.599753,3.1,1010.0,70.0,347.0,13.4,8.0,0.1
59.997517,0.843845,3.0,1009.7,68.0,330.0,12.8,8.0,0.1
60.023768,1.088327,3.3,1009.0,71.0,354.0,11.8,8.0,0.1
60.049571,1.333192,2.3,1009.1,73.0,16.0,8.7,8.0,0.1
60.074923,1.578436,2.4,1008.9,73.0,339.0,10.1,6.0,0.0
60.099824,1.824053,2.9,1008.3,74.0,320.0,12.0,6.0,0.0
60.124274,2.070036,3.1,1008.0,72.0,325.0,9.8,5.0,0.0
60.14827,2.31638,3.0,1007.9,68.0,338.0,9.4,7.0,0.0
60.171811,2.563079,2.6,1007.7,67.0,323.0,10.9,8.0,0.1
60.194897,2.810127,3.9,1007.2,69.0,342.0,8.8,8.0,0.1
60.217526,3.057519,3.9,1007.0,69.0,340.0,10.1,7.0,0.0
60.239698,3.305247,3.4,1006.7,65.0,8.0,8.9,5.0,0.0
60.261411,3.553306,3.3,1006.7,67.0,2.0,9.2,4.0,0.1
60.282665,3.801689,3.0,1006.5,67.0,358.0,8.9,4.0,0.0
60.303458,4.050391,2.8,1006.4,68.0,354.0,8.5,4.0,0.0
60.323789,4.299405,2.9,1006.2,65.0,357.0,8.1,4.0,0.0
60.343658,4.548725,2.8,1006.0,68.0,357.0,7.7,2.0,0.0
60.363063,4.798344,2.8,1005.8,65.0,350.0,8.3,1.0,0.0
60.382004,5.048255,3.9,1005.5,52.0,339.0,5.7,0.0,0.0
60.400479,5.298453,3.6,1005.2,41.0,332.0,4.9,0.0,0.0
60.418488,5.54893,1.8,1005.1,33.0,339.0,2.9,0.0,0.0
60.43603,5.79968,0.5,1004.9,38.0,351.0,2.5,0.0,0.0
60.453104,6.050696,-6.6,1005.3,50.0,355.0,5.6,0.0,0.0
60.46971,6.301972,-6.4,1005.2,56.0,18.0,4.4,0.0,0.0
60.485846,6.5535,-1.0,1004.5,56.0,25.0,2.6,0.0,0.0
60.501511,6.805275,-1.6,1004.6,57.0,90.0,0.9,0.0,0.0
60.516706,7.057288,-6.6,1005.2,63.0,38.0,2.1,1.0,0.0
60.531428,7.309533,-9.6,1005.9,72.0,45.0,2.0,2.0,0.0
60.545679,7.562003,-10.5,1006.0,78.0,329.0,3.6,2.0,0.0
60.559456,7.814691,-9.0,1005.5,76.0,5.0,2.6,2.0,0.0
60.572759,8.06759,-10.1,1005.8,64.0,341.0,3.3,2.0,0.0
60.585587,8.320693,-4.0,1005.1,48.0,357.0,1.2,2.0,0.0
